source_file,inputnpy,delta,L_gb,threads,eps,minPts,runtime_s,n_clusters,noise,noise_frac,max_cluster_share,median_cluster_size,p90_cluster_size,p99_cluster_size
srr_tuning_report5.json,,0.01,3.0,24,0.9202403008937836,12,7.675493001937866,163,31351,0.602880658436214,0.38417753163339874,2.0,7.0,33.139999999999986
srr_tuning_report5.json,,0.01,3.0,24,0.8353464722633361,15,7.752318859100342,367,40288,0.774739433098727,0.1688781200723049,3.0,16.0,84.05999999999977
srr_tuning_report5.json,,0.01,3.0,24,0.8490555161237716,15,7.362224817276001,324,39312,0.7559709241952233,0.1966270528056613,3.0,14.0,116.71999999999935
srr_tuning_report5.json,,0.01,3.0,24,0.8620316457748413,15,6.812396764755249,299,38381,0.7380677666243606,0.22574131764162916,2.0,16.19999999999999,72.05999999999995
srr_tuning_report5.json,,0.01,3.0,24,0.8741795098781585,15,7.418846607208252,280,37465,0.7204530594977117,0.24985577477789317,2.0,11.0,53.299999999999386
srr_tuning_report5.json,,0.01,3.0,24,0.8853614050149918,15,7.4915173053741455,239,36629,0.7043767547402023,0.27110495750163455,2.0,11.0,44.860000000000014
srr_tuning_report5.json,,0.01,3.0,24,0.9055081743001938,15,6.986090183258057,187,34935,0.6718010845736703,0.3107188185069805,2.0,10.400000000000006,48.399999999999864
srr_tuning_report5.json,,0.01,3.0,24,0.9142822217941284,15,7.573498725891113,179,34167,0.6570324218299296,0.32791046498211607,2.0,9.0,41.579999999999956
srr_tuning_report5.json,,0.01,3.0,24,0.9226710325479507,15,7.525572776794434,159,33373,0.6417637783162186,0.34375600938425444,2.0,10.400000000000034,52.41999999999936
srr_tuning_report5.json,,0.01,3.0,24,0.929722112417221,15,7.58561897277832,151,32694,0.6287065882081458,0.35802469135802467,2.0,9.0,55.0
srr_tuning_report5.json,,0.01,3.0,24,0.9371775805950164,15,6.971059322357178,124,32036,0.6160532287219722,0.37504326756663203,2.0,6.0,29.389999999999972
srr_tuning_report5.json,,0.01,3.0,24,0.8523086905479431,18,7.512125015258789,290,40476,0.7783546786662051,0.17472404907503558,3.0,16.0,130.00000000000136
srr_tuning_report5.json,,0.01,3.0,24,0.865390254855156,18,7.456477165222168,263,39523,0.7600284604438291,0.20453059497711626,3.0,14.800000000000011,96.13999999999976
srr_tuning_report5.json,,0.01,3.0,24,0.8781815606355667,18,6.93982458114624,248,38666,0.7435483250644206,0.2285296719356948,3.0,13.300000000000011,59.14000000000004
srr_tuning_report5.json,,0.01,3.0,24,0.8899886751174927,18,7.422027826309204,246,37763,0.7261836083227569,0.24877889311949541,2.0,11.5,43.10000000000002
srr_tuning_report5.json,,0.01,3.0,24,0.9006941628456115,18,7.52492618560791,193,36928,0.7101265335948618,0.2722972193377178,2.0,10.0,42.15999999999997
srr_tuning_report5.json,,0.01,3.0,24,0.9198835361003875,18,7.784233331680298,171,35310,0.6790123456790124,0.30677666243606017,2.0,9.0,49.40000000000009
srr_tuning_report5.json,,0.01,3.0,24,0.9287588959932327,18,7.005010366439819,157,34509,0.6636090919580017,0.32477597015499404,2.0,9.0,39.759999999999934
srr_tuning_report5.json,,0.01,3.0,24,0.9364979845285416,18,7.537800550460815,149,33827,0.6504942117610861,0.33962155301719166,2.0,6.0,24.56000000000003
srr_tuning_report5.json,,0.01,3.0,24,0.9440753930807114,18,7.571373462677002,127,33116,0.6368216607053575,0.3541402253759471,2.0,6.0,24.699999999999974
srr_tuning_report5.json,,0.01,3.0,24,0.9510320276021957,18,7.520662546157837,109,32479,0.6245721318410831,0.36862043767547403,2.0,5.0,28.800000000000026
